2.758090000000000264e-01 2.698007184300000176e+02 -3.057187241999999916e+00
2.793425159999999852e-01 2.697763626089999889e+02 -1.145375582700000017e+01
2.828760319999999995e-01 2.696969154309999794e+02 -3.630191114299999811e+01
2.864095469999999866e-01 2.694721731660000046e+02 -9.893353428999999721e+01
2.899430630000000009e-01 2.689035927389999756e+02 -2.385963263410000081e+02
2.934765790000000152e-01 2.676265165730000035e+02 -5.100347910489999776e+02
2.970100949999999740e-01 2.650731300090000104e+02 -9.689640120750000278e+02
3.005436100000000166e-01 2.605228717260000053e+02 -1.639253851333000057e+03
3.040771259999999754e-01 2.532858370120000018e+02 -2.474125304669999878e+03
3.076106419999999897e-01 2.429936720759999957e+02 -3.339304951406999862e+03
3.111441580000000040e-01 2.298700333829999920e+02 -4.044101902337999945e+03
3.146776729999999911e-01 2.147992636310000023e+02 -4.419636133504999634e+03
3.182111890000000054e-01 1.991008148539999922e+02 -4.400453263250999953e+03
3.217447050000000197e-01 1.840773058180000135e+02 -4.060424536749999788e+03
3.252782209999999785e-01 1.705699035549999962e+02 -3.575349287766000089e+03
3.288117360000000211e-01 1.587457745639999871e+02 -3.136479679700999895e+03
3.323452519999999799e-01 1.481908222170000045e+02 -2.869395043009999881e+03
3.358787679999999942e-01 1.382315702219999878e+02 -2.793376856796000084e+03
3.394122840000000085e-01 1.283043925599999966e+02 -2.833245306507999885e+03
3.429458000000000228e-01 1.182070581779999969e+02 -2.869379681722999976e+03
3.464793150000000099e-01 1.081482273710000044e+02 -2.798283181966000029e+03
3.500128310000000242e-01 9.860362625000000492e+01 -2.576887162090999936e+03
3.535463469999999830e-01 9.008073091699999679e+01 -2.230764977190000081e+03
3.570798629999999974e-01 8.290711704699999984e+01 -1.827146577691999937e+03
3.606133779999999844e-01 7.715955355500000223e+01 -1.434122882108000113e+03
3.641468939999999987e-01 7.271402283400000499e+01 -1.096070470588000035e+03
3.676804100000000131e-01 6.933319345200000328e+01 -8.321320961669999861e+02
3.712139260000000274e-01 6.674289247500000499e+01 -6.515354873380000527e+02
3.747474410000000145e-01 6.463413590499999373e+01 -5.609820710499999450e+02
